,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
15600,85971309,Combo 2 Đôi Vớ Nam Cổ Ngắn Bền Đẹp Thời Trang - TC1060,       Tất Vớ Nam Cổ Ngắn Bền Đẹp Thời Trang   Xuất xứ: Việt Nam   Chất liệu: vải thun cotton   Màu sắc : như hình   Kiểu dáng: như hình   ...,29000,29000,dropship,OEM,0,0.0,0,False,TC-FASHION,892,6,781,False,Vớ cổ ngắn nam,0
15601,207908715,"Set 7 đôi Vớ cổ ngắn nam chất liệu cotton cao cấp, tất nam cổ thấp 7 đôi sử dụng 7 ngày [mẫu nam 01] - VOTUAN-NAM01","Set 7 đôi Vớ cổ ngắn nam chất liệu cotton cao cấp, tất nam cổ thấp 7 đôi sử dụng 7 ngày mẫu thời trang 01 - VOTUNAM01: Loại Vớ Cổ Ngắn với tone màu nhẹ nhàng rất dễ để phối với giày thể thao, hoặc già...",300000,159000,dropship,GOMTAT,0,0.0,0,True,GOMTAT,285,10,0,False,Vớ cổ ngắn nam,9
15602,190455226,"Tất nam,vớ nam cao cấp Cheemy free khử mùi,kháng khuẩn,chống thối không bai nhão","        CHEEMY FREE PHIÊN BẢN SPORT 2022    CAM KẾT CHẤT LƯỢNG TỐT SP GIỐNG HÌNH     Chất liệu khô thoáng, khủ mùi kháng khuẩn     Hàng đảm bảo yêu cầu chất lượng tốt không bị bai nhão,bền màu....",114000,114000,dropship,OEM,0,0.0,0,True,Tiện Ích Home,431,9,3073,False,Root,1
15603,198227725,Tất Nam Nữ RAZA Trơn Cổ Ngắn Vớ Nam Thời Trang Cao Cấp Chất Cotton 100% Co Giãn Thấm Hút  GC305,"  TẤT NAM, TẤT NỮ COTTON CỔ NGẮN BASIC NHIỀU MÀU   *********   - Tất - Vớ là một loại vật dụng không thể thiếu khi đi vào bàn chân người khi đi giày hoặc mùa lạnh.   - Những người thường xuyên đi ...",1650,1650,dropship,OEM,0,0.0,0,False,THỜI TRANG QUANG STORE,356,10,0,False,Vớ cổ ngắn nam,0
15604,138361727,Tất Nam Sợi Bamboo BIZMEN Mã: BO-04,"Tất Vớ Cổ Trung BIZMEN MÃ: BO-03Size : Free sizeMàu sắc: Xanh đậm, Đen, TrắngChất liệu : BambooVải Bamboo hay còn gọi là vải sợi tre là một loại vải tự nhiên được tổng hợp từ bột gỗ của cây tre vớ...",45000,33750,dropship,Bizmen,1,4.0,0,False,Thời Trang Số,655,2,0,False,Vớ cổ ngắn nam,8
15605,138932091,Tất nam nữ sợi bông cao cấp MEIMING thoáng khí thấm hút mồ hôi ôm sát mềm mại và thoải mái,"       Giới thiệu Tất trơn nam nữ cao cấp MEIMING:   Tất là phụ kiện rất cần thiết, đặc biệt là những người thường xuyên phải đi giày. Tất phải được chọn kỹ càng để tạo sự thoải mái và tự tin cho...",17600,17600,dropship,OEM,0,0.0,0,False,Minh Sport 2020,671,6,0,False,Root,2
15606,114197339,Bộ 5 tất lười cho nam trơn basic đi giày thể thao LM7,"Chất liệu cotton spandexMàu sắc trẻ trung gồm 5 màu như hìnhChất mỏng, thoáng mát và thấm hút mồ hôi cực tốtGiặt không bai dão, Khử mùi tối đa Free size chân từ 37-44Bộ sản phẩm gồm : 5 đôi tất mà...",225000,225000,dropship,Lazy Box,12,5.0,0,True,LazyBox Accessories,784,2,0,False,Vớ cổ ngắn nam,45
15607,140522118,Tất Nam Cổ Ngắn BIZMEN MÃ: CSP-05,"Tất Vớ Cổ Ngắn BIZMEN MÃ: CSP-05Size : Free sizeMàu sắc: Lông Chuột Nhạt, đen, trắngChất liệu : CottonCông nghệ:Công nghệ Nano Bạc Kháng Khuẩn khử mùiĐộ dày: 1/3 ( mỏng )Đặc điểm : Thấm hút mồ h...",35000,35000,dropship,Bizmen,10,4.3,0,False,Thời Trang Số,665,2,0,False,Vớ cổ ngắn nam,181
15608,76216836,"Combo 5 Đôi Tất Vớ Phong Cách Thể Thao, Thoáng Khí, Siêu Mềm Mịn, Chống Hôi Chân, Thương Hiệu FALDO","Sản phẩm thương hiệu FALDOCombo gồm 5 đôi 5 màu như hìnhThiết kế kiểu dáng và họa tiết mang phong cách thể thaoTạo cảm giác thông thoáng khí, co dãn cực tốt và siêu mềm mịnĐộ dày vừa phải, nhẹ, ôm...",115000,115000,tiki_delivery,FALDO,8,4.5,0,True,FALDO,965,12,0,False,Vớ cổ ngắn nam,30
15609,106526344,"Vớ nam cổ thấp, tất nam cOTTON","Là món phụ kiện không thể thiếu cho nam giới khi mùa đông về. Tất (vớ) nam Trịnh Trung có các tính năng95% cotton bamboo (5% spandex đàn hồi, giữ form, không bai, không xù);Chất liệu mềm, thoáng: cấ...",12600,12600,dropship,OEM,1,4.0,0,False,Nhihuynhcm,818,4,0,False,Root,2
15610,173727167,"Tất Nam Cổ Ngắn Aiddas, Vớ Ngắn Nam Nữ vải Cotton dày vừa, chất liệu cotton thoáng mát khử mùi","       Tất Nam Cổ Ngắn Aiddas, Vớ Ngắn Nam Nữ vải Cotton dày vừa, chất liệu cotton thoáng mát khử mùi: Loại Tất Cổ Ngắn với logo cực kì hiện đại và phong cách. Sử dụng khi đi học, đi làm hay chơi ...",22000,22000,dropship,OEM,27,5.0,0,False,Hoa Sala,526,10,0,False,Root,75
15611,251772759,Pack 3 đôi tất nam công sở ONOFF 18AN23A001 - 18AP23A001,"ONOFF mang sản phẩm giá trị thật đến khách hàng.Tất/vớ ONOFF sử dụng chất liệu cotton kết hợp cùng công nghệ kháng khuẩn khử mùi. Giúp đôi chân mềm mại, thấm hút mồ hôi đặc biệt hạn chế mùi hôi khó c...",99000,99000,dropship,ONOFF,0,0.0,0,False,ONOFF,152,1,2669,False,Vớ cổ ngắn nam,3
15612,123606833,Tất nam cao cổ chống mùi hôi Hàng xuất nhật,"       *THÔNG TIN CHI TIẾT   - Loại sản phẩm: Tất nam cao cổ chống mùi hôi Hàng xuất nhật   - Chất liệu: 95% sợi tre thiên nhiên   - Màu Sắc : 15 màu, thỏa sức lựa chọn   - Freesize chân giày ...",49000,49000,dropship,OEM,0,0.0,0,False,AVmenshop,727,6,0,False,Root,0
15613,130307967,Vớ Thể Thao Cổ Trung Dệt Xù Dành Cho Nam Thương Hiệu ELLE SPORT060,"       Những đôi tất đồng hành cùng ta trong suốt cuộc đời   SoxBox tự hào là đơn vị phân phối Bít tất (vớ) thương hiệu ELLE cao cấp, được sản xuất riêng cho thị trường Việt Nam, tuân theo những ...",70000,70000,dropship,ELLE,0,0.0,0,False,SOXBOX OFFICIAL STORE,698,5,1887,False,Vớ cổ ngắn nam,3
15614,96076975,COMBO 10 ĐÔI TẤT NAM KHỬ MÙI,"       Hộp gồm 10 đôi tất    95% cotton bamboo (5% spandex đàn hồi, giữ form, không bai, không xù);   Êm, thoáng: cấu tạo mặt đáy xù nhẹ,    Kiểu dáng: nhiều màu. FREE SIZE   ...",88000,88000,dropship,OEM,1,1.0,0,False,Shop Quang Vinh,853,3,0,False,Root,3
15615,89212781,"Tất lưới nam thông hơi mẫu mới, vớ nam mùa hè thoáng khí đi cực thích","       XIN KÍNH CHÀO VÀ CẢM ƠN QUÝ KHÁCH ĐANG THAM QUAN MUA SẮM TRÊN GIAN HÀNG TRỰC TUYẾN CỦA CHÚNG TÔI   SHOP FAMILYMART1316 CAM KẾT 100% HÀI LÒNG, UY TÍN CHẤT LƯỢNG   Lựa chọn tất phải đảm bảo...",19000,19000,dropship,OEM,1,4.0,0,False,MinhAn1316,889,3,0,False,Root,6
15616,190455426,Set 7 đôi tất nam cổ ngắn vớ nam cổ ngắn Speed hàng cao cấp khử mùi kháng khuẩn chống hôi chân H&T_18,"       TẤT NAM CỔ NGẮN THỜI TRANG CAO CẤP -   ️ ĐƠN TỪ 50K HỖ TRỢ FREE SHIP ️ Tổng kho tách lô, chia ri, đầu ra các xưởng sản xuất các hàng thời trang CAO CẤP ️ ĐƠN TỪ 50K HỖ TRỢ FREE SHIP   ️...",114000,114000,dropship,OEM,0,0.0,0,True,Tiện Ích Home,431,9,3073,False,Root,11
15617,122224839,Tất lười nam cao cấp (có Silicon chống trượt) ,"       --Tất hài được dệt bằng Cotton Bamboo, kết hợp Nano phân tử Bạc giúp phòng chống mùi hôi, thoáng khí, thấm hút mồ hôi tốt.   --Khử mùi hôi: với công nghệ Nano Phân Tử Bạc giúp diệt khuẩn, ...",18000,18000,dropship,OEM,0,0.0,0,False,tontestore,733,2,0,False,Vớ cổ ngắn nam,0
15618,100465457,"Đôi Tất Nam Cổ Ngắn, Kháng Khuẩn , Thấm Hút Mồ Hôi, Chất Liệu Cotton Mát","       Thông tin sản phẩm:   Đôi Tất Nam Cổ Ngắn, Kháng Khuẩn , Thấm Hút Mồ Hôi, Chất Liệu Cotton Mát   kháng khuẩn – khử mùi – thấm hút mồ hôi – chống hôi chân.   ...",8000,5000,dropship,OEM,21,4.6,0,False,Plaza Luxury,840,6,0,False,Vớ cổ ngắn nam,286
15619,192151965,"7 Đôi Vớ Tất lười nam, Vớ lười nam nhiều màu chất đẹp co giãn kháng khuẩn khử mùi thoáng khí mềm mại MS01","  Sản phẩm: 7 Đôi Vớ Tất lười nam, Vớ lười nam nhiều màu chất đẹp co giãn kháng khuẩn khử mùi thoáng khí mềm mại MS01   ------------------------   CHI TIẾT SẢN PHẨM:   - Dòng sản phẩm Tất vớ lười ...",186000,186000,dropship,OEM,0,0.0,0,True,Tiện Ích Home,417,9,5014,False,Vớ cổ ngắn nam,0
15620,195091342,Tất nam không cổ thoáng khí kháng khuẩn khử mùi ONOFF- 18AP22A147,"Chất liệu Cotton tự nhiên với chứng nhận nguồn gốc an toàn, mềm mịn và thấm hút mồ hôi, giữ đôi chân luôn khô thoáng, thoải máiThiết kế gót chân chữ Y giữ tất ôm chânCổ chun êm, ôm nhẹKháng khuẩn khử ...",45000,45000,dropship,ONOFF,7,5.0,0,False,ONOFF,393,1,1213,False,Vớ cổ ngắn nam,72
15621,107617488,Combo 10 đôi tất nam ngắn cổ Xuất Nhật,"       Chất liệu: cotton 100%   Êm chân - kháng khuẩn - khử mùi - thấm hút mồ hôi - chống hôi chân.   Thông tin sản phẩm Tất, vớ nam nữ đẹp:   Chất liệu: cotton 100%   5 màu: Đen, Xanh Than, X...",85000,85000,dropship,OEM,0,0.0,0,False,Group Case TTM,813,6,2291,False,Vớ cổ ngắn nam,3
15622,116494201,OWEN - Tất nam cổ ngắn in họa tiết Owen - 100% cotton khử mùi,"       Hãng sản xuất: Owen   Xuất xứ: Made in Viet Nam   Tất có thành phần cotton 100%   - Khử mùi, kháng khuẩn, chống hôi chân   - Không xù vải   - Độ bền, không bai dãn   ...",38000,34960,dropship,Owen,2,4.5,0,False,Thời trang nam Owen 966,748,4,0,False,Vớ cổ ngắn nam,20
15623,169267214,"Tất Nam, Vớ Nam Sợi Tre Cao Cấp BADBIRD, kháng khuẩn, ngăn mùi, tất nam cổ trung freesize, Thương hiệu Việt",BADBIRD – MEN’S FASHION BASICS.Tự hào thương hiệu thời trang cao cấp Việt Nam.------------------------Sản phẩm: TẤT NAM SỢI TRE CỔ TRUNGXuất xứ: Made in Việt Nam  ---------------------...,39000,37000,dropship,Badbird,0,0.0,0,False,Badbird Official Store,547,8,0,True,Vớ cổ ngắn nam,0
15624,115009605,Tất lưới nam nữ mỏng nhẹ thoang khí,       chất liệt co giãn thâm hút mồ hôi tốt.   Nam nữ đều đi vừa   tất thiết kế thông hơi thoáng khí cho người mang cảm giác thoải mái bớt mùi hôi (nếu có)   3 màu đen trắng và xám   ...,29000,29000,dropship,Haint Boutique,1,4.0,0,False,Haint Boutique Official,765,5,781,False,Vớ cổ ngắn nam,9
15625,253152555,"Tất nữ cổ ngắn GOMTAT màu trắng họa tiết dễ thương, chất liệu cotton mềm mại thấm hút thoáng khí - NGANICON-PO-3024-1DOI","Tất nữ cổ ngắn GOMTAT màu trắng họa tiết dễ thương, chất liệu cotton mềm mại thấm hút thoáng khí - NGANICON-PO-3024-1DOI: loại Tất Vớ nữ cổ ngắn với tone màu nhẹ nhàng, dễ thương rất dễ để phối với gi...",38000,24000,dropship,GOMTAT,0,0.0,0,False,GOMTAT,133,12,0,False,Vớ cổ ngắn nam,5
15626,130307710,Set 3 Đôi Tất Công Sở Cổ Trung Dành Cho Nam Thương Hiệu ELLE HOMME EH BIZ03,"       Combo 3 Đôi: Xám đậm, Xám nhạt, Xanh Than.   Mã SP: EH BIZ03   Xuất Xứ: Việt Nam   Thương Hiệu: ELLE HOME   Sản phẩm được thiết kế phù hợp sử dụng trong các vận động thể thao   - Chất ...",189000,189000,dropship,ELLE,0,0.0,0,True,SOXBOX OFFICIAL STORE,698,4,5095,False,Vớ cổ ngắn nam,2
15627,137752855,COMBO 10 ĐÔI VỚ TẤT LƯỜI NAM HÀNG XUẤT KHẨU NHẬT CAO CẤP,"       - HƯỚNG DẪN MUA NHIỀU SẢN PHẨM MỘT LÚC :   * Chọn từng sản phẩm theo mầu sắc, size rồi cho vào GIỎ HÀNG.   * Điền thông tin ---> rồi ấn Thanh Toán.   Là loại vớ cổ ngắn với tone màu n...",65000,65000,dropship,OEM,0,0.0,0,False,THỜI TRANG NAM NỮ HQ,676,8,0,False,Root,1
15628,172392255,Vớ cổ ngắn unisex,THÔNG TIN SẢN PHẨM• Đơn vị tính và Quy cách đóng gói: Một đôi• Nước xuất xứ: sản xuất tại Trung QuốcCÔNG DỤNG:• Giúp cho vẻ ngoài của các chàng trai trở nên cá tính và thời trang• Độ thấm hút cao...,29000,29000,dropship,No Brand,0,0.0,0,False,MEDiCARE Official Store,534,1,0,False,Vớ cổ ngắn nam,0
15629,138932215,"Hộp 5 đôi 5 màu tất nam nữ thu đông cao cấp kháng khuẩn, khử mùi chất liệu cotton","       Hộp 5 đôi 5 màu tất nam nữ thu đông cao cấp kháng khuẩn, khử mùi chất liệu cotton   CAM KẾT CHẤT LƯỢNG SẢN PHẨM ĐÚNG NHƯ MÔ TẢ   Tất - vớ mềm mại, thấm hút mồ hôi mang lại cảm giác mát mẻ...",120000,120000,dropship,OEM,0,0.0,0,True,Minh Sport 2020,671,7,0,False,Root,0
15630,192151908,"7 đôi tất nam cổ ngắn kiểu dáng thể thao SPEED hàn quốc. tất nam thể thao SPEED thoáng khí hàng cao cấp,chống hôi chân",  Sản phẩm: TẤT NAM THỂ THAO SPEED TRẺ TRUNG NĂNG ĐỘNG   ------------------------   CHI TIẾT SẢN PHẨM:   - Dòng sản phẩm tất nam cổ trung cao cấp.   - Chất liệu tất được làm từ sợi tre nguồn gốc ...,105600,105600,dropship,OEM,0,0.0,0,True,Tiện Ích Home,417,10,2847,False,Vớ cổ ngắn nam,0
15631,200038068,"Tất Lười,Vớ lười Nam Nữ TL01 Mỏng Nhẹ Chống Hôi Chân Có Đệm Cao Su Chống Tuột","Tất lười nam nữ thoáng khí mùa hè. Tất lười thích hợp đi tất cả các loại giày, đặc biệt làm từ sợi thoáng khí, không gây bít và hôi chân trong mùa hè nóng bức. THÔNG TIN SẢN PHẨM✪ Chất liệu: 75% co...",14000,7000,dropship,OEM,3,4.3,0,False,Phukienthoitranggiadinh,338,8,0,False,Vớ cổ ngắn nam,55
15632,143115254,Tất chống thối nam 10 đôi,"       Le 110.000 đ    Mềm - Mỏng - Êm chân - Kháng khuẩn - Khử mùi - Thấm hút mồ hôi - Chống hôi chân   ️Gót chân có lớp LATEX chống tuột, giúp cho tất luôn ôm sát vào chân, tạo cảm giác thoải ...",95000,95000,dropship,OEM,0,0.0,0,False,Thanh Hà baby Shop,657,2,0,False,Vớ cổ ngắn nam,0
15633,173136662,Găng Tay 511 Xe Máy Xe Đạp,"       Găng tay 5.11 thiết kế thời trang, mạnh mẽ.   - Chất liệu vải thun co dãn tạo cảm giác thoải mái   - Lòng bàn tay được đệm bởi lớp da tổng hợp giúp tăng ma sát và độ êm ái dễ dàng khi cầ...",120000,120000,dropship,OEM,0,0.0,0,True,BinsHouse,531,7,0,False,Root,0
15634,137847105,Combo Tất Nam thời trang trẻ trung nhiều màu sắc khử mùi kháng khuẩn chống hôi chân -TO98,"       THÔNG TIN CHI TIẾT SẢN PHẨM   -Chất liệu: với 70% chất cotton 25% là sợi polyester và 5% spandex Tất mang lại sự thoáng mát, kháng khuẩn và thấm hút mồ hôi tốt khi mang trong cả 4 mùa- Màu...",95000,95000,dropship,OEM,2,5.0,0,False,Tiện Ích Home,675,8,2561,False,Root,9
15635,203052342,Combo 2 Đôi Vớ Thể Thao Unisex Cotton Socks Giordano 01152018,"Tính năng: Thấm hút tốt mồ hôiChất liệu: 79% cotton, 20% sợi ni lông, 1% thun....",150000,127000,dropship,GIORDANO,0,0.0,0,True,Giordano Vietnam,320,1,3424,False,Vớ cổ ngắn nam,0
15636,86864412,Combo 5 Đôi Vớ Nam Cổ Ngắn Công Sở (201),"       - Mang lại vẻ lịch lãm, tự tin cho phái mạnh khi diện cùng bất cứ bộ trang phục nào.    - Với chất liệu: thun cotton co giãn tốt, thấm hút mồ hôi, khử mùi hôi dùng lâu không dễ bị nhão.  ...",67600,67600,dropship,OEM,0,0.0,0,False,Kason House,879,5,0,False,Vớ cổ ngắn nam,0
15637,103326274,"Tất Nam Set 5 Đôi, tất coton Cổ ngắn HM   - Thời Trang PKT","       Hi everyone !   Chất cotton 100% siêu thấm hút, chống hôi chân, đi nhẹ tênh sướng dã man luôn ạ!!   Tất này năm ngoái bán không giới hạn luôn vì dùng siêu thích quanh năm đều đi dc .    ...",84000,84000,dropship,OEM,0,0.0,0,False,PKTShoes,831,1,2264,False,Root,2
15638,197888069,OWEN - Tất nam cổ thuyền Owen 100% cotton KHỬ MÙI - Tất đi giày lười chống tuột gót 91750,"  Hãng sản xuất: Owen   Xuất xứ: Made in Viet Nam   Tất có thành phần cotton 100%   - Khử mùi, kháng khuẩn, chống hôi chân   - Không xù vải   - Độ bền, không bai dãn   CÔNG TY CỔ PHẦN THỜI TRAN...",42000,37800,dropship,Owen,2,5.0,0,False,Thời trang nam Owen 966,359,3,0,False,Vớ cổ ngắn nam,53
15639,123606959,Tất nam cổ ngắn khử mùi hôi hàng ,"       *THÔNG TIN CHI TIẾT   - Loại sản phẩm: Tất nam cổ ngắn khử mùi hôi hàng xuất nhật   - Chất liệu: 95% sợi tre thiên nhiên   - Màu Sắc : 15 màu, thỏa sức lựa chọn   - Freesize chân giày 3...",49000,49000,dropship,OEM,0,0.0,0,False,AVmenshop,727,7,0,False,Root,0
15640,160788574,Vớ thể thao unisex Sofsole Color Stripe - 22064 (6 đôi),"Vớ thể thao unisex Sofsole Color Stripe - 22064 (6 đôi)VỚ UNISEX SOFSOLE LIFESTYLE COLOR STRIPE (6 ĐÔI)THÔNG SỐ- Chất liệu: 72% Acrylic, 24% Polyester, 3% Spandex và 1% Cao su- Vớ cổ ngắn- Sọc màu ...",349000,349000,dropship,Sofsole,0,0.0,0,True,Supersports Vietnam,593,7,0,False,Vớ cổ ngắn nam,0
15641,213497561,Tất nam thể thao cổ ngắn ONOFF chất liệu cotton mềm mịn - 18AE22A109,"Kháng khẩn khử mùi, chất liệu: 65% Polyester 35% Cotton Sản phẩm được thiết kế phù hợp với các vận động thể thao. Chất liệu cotton mềm mịn, thấm hút mồ hôi tốt kết hợp chất liệu tổng hợp đạt chứng ch...",59000,59000,dropship,ONOFF,1,5.0,0,False,ONOFF,260,1,1590,False,Vớ cổ ngắn nam,14
15642,206952508,Tất Nam CARDINA Cao Cấp Cổ Ngắn Khử Mùi Chất Liệu Sợi Tre Thiên Nhiên TMN  (Giao Màu Ngẫu Nhiên),Thông tin sản phẩm: Tất Nam CARDINA Cao Cấp Cổ Ngắn Khử Mùi Chất Liệu Sợi Tre Thiên Nhiênn.- Thương hiệu: CARDINA.- Màu sắc: giao màu ngẫu nhiên.- Chất liệu: sợi tre thiên nhiên- Sản Phẩm Bao Gồm:...,45000,45000,dropship,cardina elegant all four seasons,5,5.0,0,False,CARDINA FASHION,293,5,0,False,Vớ cổ ngắn nam,13
15643,116758155,Tất Chống Thối Loại 1 (Hộp 10đôi),"       HÀNG XUẤT NHẬT: chất đẹp mềm mịn dai sợi và thấm mồ hôi , kèm hộp như hình.   - Mềm - Mỏng - Êm chân - Kháng khuẩn - Khử mùi - Thấm hút mồ hôi - Chống hôi chân   ...",65500,65500,dropship,OEM,0,0.0,0,False,THANH PHÚC SHOP,768,1,0,False,Vớ cổ ngắn nam,0
15644,105533906,"HỘP 10 Tất Nam Chống Hôi Chân, Khử Mùi XUẤT NHẬT","       Chất liệu: Len cotton   - Màu sắc: Đen, xám, tím than, xám nhạàu sắc sản phẩm được đóng theo set có sẵn   - Size: Freesize thích hợp với nhiều cỡ chân   - Xuất xứ: Việt Nam   - Tất làm ...",84000,84000,dropship,OEM,0,0.0,0,False,dmastore2,823,3,0,False,Vớ cổ ngắn nam,5
15645,183066462,"Combo 5 đôi Tất Lười Nam Invisible đệm cao su chống trượt, Vớ Nam đi giày lười phối lưới thoáng khí - VLN-INVISIBLE-CB5","Combo 5 đôi Tất Lười Nam Invisible đệm cao su chống trượt, Vớ Nam đi giày lười phối lưới thoáng khí - VLN-INVISIBLE-CB5: Loại tất siêu ngắn, mỏng thích hợp cho các bạn thích thể loại mang giấu vớ như ...",410000,410000,dropship,GOMTAT,2,4.5,0,True,GOMTAT,474,9,0,True,Vớ cổ ngắn nam,11
15646,123232000,Vớ nam Cotton Polyester cho mùa hè (2 đôi),"       Pack tất nam 2 đôi cổ ngắn, màu xám + đen   - Hàng cực đẹp, đảm bảo các chàng đều mê   - Hàng dùng tặng quà, hay sử dụng đều cực chất   - Mềm mại, thấm hút mồ hôi mang lại cảm giác mát m...",25000,25000,dropship,OEM,0,0.0,0,False,localshoes chelseabootsmen,728,6,0,False,Root,0
15647,149529434,Tất Nam Cổ Trung Vớ Nam Cotton Thoáng Mát Thấm Hút Mồ Hôi thích hợp cho mọi người sử dụng,"       Tất Nam Cổ Trung Vớ Nam Cotton Thoáng Mát Thấm Hút Mồ Hôi thích hợp cho mọi người sử dụng   1. THÔNG TIN SẢN PHẨM   - Tất Nam Cổ Trung Vớ Nam   - Xuất xứ: Việt Namj   - Màu sắc: Đen, Xá...",20800,20800,dropship,OEM,0,0.0,0,False,Nhật Dương Shop,636,10,0,False,Vớ cổ ngắn nam,0
15648,121797390,HỘP 10 ĐÔI TẤT CHỐNG THỐI HÀN QUỐC,"       Tâtchongh- Tất chống mùi hôi, bảo bối cho người bị hôi chân   ️Hàng xuất Nhật xịn: chất mềm mịn, dai sợi và thấm mồ hôi   ️Mềm- êm chân- kháng khuẩn- khử mùi- thấm mồ hôi- chống hôi chân...",90000,90000,dropship,OEM,0,0.0,0,False,Đồ lót Hoàng Gia,734,1,0,False,Vớ cổ ngắn nam,1
15649,196215992,Tất dệt kim tất thể thao nam nữ,  0.0 ...,20000,20000,dropship,OEM,0,0.0,0,False,Áo Khoác Thanh Xuân Store,380,3,0,False,Vớ cổ ngắn nam,3
15650,85970402,Combo 3 Đôi Tất Đủ 3 Màu Đen Trắng Xám Cá Tính - TC0703,"TC-Fashion chuyên cung cấp các sản phẩm thời trang nam nữ :Quần, Áo, Giày, Dép, Ví, Túi Xách, Thắt Lưng Dây Nịt……Tất vớ nam cổ ngắn có tính năng: Thoáng, thấm hút mồ hôi tốt, mang lâu không bị hôi ch...",39000,39000,dropship,OEM,0,0.0,0,False,TC-FASHION,891,4,1051,False,Vớ cổ ngắn nam,0
15651,197546782,"Tất Vớ Nam Nữ Cổ Ngắn GOMTAT Mẫu Gân Chìm, Chất Liệu Cotton Cao Cấp Thoáng Khí - FIVE-TAY10-NGAN","Tất Vớ Nam Nữ Cổ Ngắn GOMTAT Mẫu Gân Chìm, Chất Liệu Cotton Cao Cấp Thoáng Khí - FIVE-TAY10-NGAN: Là loại vớ cổ Ngắn với tone cơ bản, rất dễ để phối với giày thể thao, hoặc giày tây công sở, chất liệu...",50000,26000,dropship,GOMTAT,0,0.0,0,False,GOMTAT,365,11,0,True,Vớ cổ ngắn nam,8
15652,116390991,Tất lười nam vớ ẩn nam Vớ lười chống trượt,       THÔNG TIN SẢN PHẨM:   • Size giày: 35 - 45   • Độ dài: dưới mắt cá chân   HƯỚNG DẪN SỬ DỤNG:   • Đối với tất mới: bạn hãy bỏ vào ngăn đá tủ lạnh 1 ngày rồi mới lấy ra dùng. Điều này giú...,35000,35000,dropship,OEM,1,1.0,0,False,Nhà Vớ MHL,767,7,0,False,Root,8
15653,138898876,Combo 10 đôi tất nam uni khử mùi cổ cao hầng đẹp loại 1,"       Lưu ý shop giao combo mix màu ko chọn màu ạ   TẤT KHỬ MÙI   - Siêu khử mùi: công nghệ nano bạc diệt khuẩn, chống hôi 99%;   _ 95% cotton bamboo (5% spandex đàn hồi, giữ form, không bai, ...",251000,251000,dropship,OEM,0,0.0,0,True,Khogiadunghuonghuong,671,1,0,False,Root,0
15654,137162109,"Combo 5 đôi tất nam, vớ nam cổ ngắn chất đẹp","Tất nam, vớ nam, tất cổ ngắn cho namƯu điểm của sản phẩmKiểu dáng: kiểu vớ cổ ngắn đầy cá tính chon amChất liệu: Thun cotton co giãn tốt, dùng không bị chảyTính năng: thấm hút mồ hôi tốt, mang lâ...",29000,29000,dropship,	OEM,0,0.0,0,False,giagoc24h7,677,1,0,True,Vớ cổ ngắn nam,0
15655,181465472,Set 3 đôi vớ thể thao nam cổ ngắn dệt xù EBMSPORT02 LOC3,"Những đôi tất đồng hành cùng ta trong suốt cuộc đờiSoxBox tự hào là đơn vị phân phối Bít tất (vớ) thương hiệu ELLE cao cấp, được sản xuất riêng cho thị trường Việt Nam, tuân theo những tiêu chuẩn kh...",60000,60000,dropship,ELLE,0,0.0,0,False,SOXBOX OFFICIAL STORE,482,5,1617,False,Vớ cổ ngắn nam,0
15656,125008706,Tất nam dệt kim cao cấp miniso,"       TẤT KHỬ MÙI- Hãy cảm nhận sự khác biệt!   Siêu khử mùi: công nghệ nano bạc diệt khuẩn 99% và chống hôi;   95% cotton bamboo (5% spandex đàn hồi, giữ form, không bai, không xù);   Công ng...",15000,15000,dropship,OEM,0,0.0,0,False,Hamituliem2893,721,1,0,False,Root,0
15657,130307901,Set 3 Đôi Vớ Thể Thao Cổ Ngắn Dành Cho Nam Thương Hiệu ELLE EL SPORT01,"       Những đôi tất đồng hành cùng ta trong suốt cuộc đời   SoxBox tự hào là đơn vị phân phối Bít tất (vớ) thương hiệu ELLE cao cấp, được sản xuất riêng cho thị trường Việt Nam, tuân theo những ...",162000,162000,dropship,ELLE,0,0.0,0,True,SOXBOX OFFICIAL STORE,698,4,4367,False,Vớ cổ ngắn nam,2
15658,175864601,"[SET 5 ĐÔI] Vớ Nam Cổ Ngắn Cao Cấp, Tất Cổ Ngắn Nam Họa Tiết, Nhiều Màu - NACN-SOCNGANG-CB5","TÊN SẢN PHẨM: Vớ Nam Cổ Ngắn Cao Cấp Họa Tiết, Nhiều màu - NACN-SOCNGANG-CB5SỐ LƯỢNG: Sản phẩm gồm 5 đôi 5 màu như ảnh mô tả.*Quý khách vui lòng không chọn màu.ĐẶC ĐIỂM NỔI BẬT– Mềm mại, thấm hút ...",129000,119000,dropship,GOMTAT,0,0.0,0,True,GOMTAT,511,9,0,False,Vớ cổ ngắn nam,4
15659,79646620,Combo 5 đôi tất AD cổ ngắn cho nam dáng thể thao chống hôi chân,"  Chất lượng đảm bảo   Chất liệu thoáng mát, khử mùi tốt   Thiết kế cổ ngắn tạo thoải mái   Kiểu dáng mang đậm phong cách thể thao   Phù hợp cho các hoạt động thể thao   Là mẫu tất được thiết kế...",55000,55000,dropship,OEM,0,0.0,0,False,Khangtran31,502,7,0,False,Vớ cổ ngắn nam,2
